nome,status,nome_completo
Y-C-VI-4-SO-B-II-5,extra_na_pasta,Y-C-VI-4-SO-B-II-5.laz
Y-C-VI-4-SO-B-II-6,extra_na_pasta,Y-C-VI-4-SO-B-II-6.laz
Y-C-VI-4-SO-B-III-1,extra_na_pasta,Y-C-VI-4-SO-B-III-1.laz
Y-C-VI-4-SO-B-III-2,extra_na_pasta,Y-C-VI-4-SO-B-III-2.laz
Y-C-VI-4-SO-B-III-3,extra_na_pasta,Y-C-VI-4-SO-B-III-3.laz
Y-C-VI-4-SO-B-III-4,extra_na_pasta,Y-C-VI-4-SO-B-III-4.laz
Y-C-VI-4-SO-B-III-5,extra_na_pasta,Y-C-VI-4-SO-B-III-5.laz
Y-C-VI-4-SO-B-III-6,extra_na_pasta,Y-C-VI-4-SO-B-III-6.laz
Y-C-VI-4-SO-B-IV-1,extra_na_pasta,Y-C-VI-4-SO-B-IV-1.laz
Y-C-VI-4-SO-B-IV-2,extra_na_pasta,Y-C-VI-4-SO-B-IV-2.laz
Y-C-VI-4-SO-B-IV-3,extra_na_pasta,Y-C-VI-4-SO-B-IV-3.laz
Y-C-VI-4-SO-B-IV-4,extra_na_pasta,Y-C-VI-4-SO-B-IV-4.laz
Y-C-VI-4-SO-B-IV-5,extra_na_pasta,Y-C-VI-4-SO-B-IV-5.laz
Y-C-VI-4-SO-B-IV-6,extra_na_pasta,Y-C-VI-4-SO-B-IV-6.laz
Y-C-VI-4-SO-C-I-1,extra_na_pasta,Y-C-VI-4-SO-C-I-1.laz
Y-C-VI-4-SO-C-I-2,extra_na_pasta,Y-C-VI-4-SO-C-I-2.laz
Y-C-VI-4-SO-C-I-3,extra_na_pasta,Y-C-VI-4-SO-C-I-3.laz
Y-C-VI-4-SO-C-I-4,extra_na_pasta,Y-C-VI-4-SO-C-I-4.laz
Y-C-VI-4-SO-C-I-5,extra_na_pasta,Y-C-VI-4-SO-C-I-5.laz
Y-C-VI-4-SO-C-I-6,extra_na_pasta,Y-C-VI-4-SO-C-I-6.laz
Y-C-VI-4-SO-C-II-1,extra_na_pasta,Y-C-VI-4-SO-C-II-1.laz
Y-C-VI-4-SO-C-II-2,extra_na_pasta,Y-C-VI-4-SO-C-II-2.laz
Y-C-VI-4-SO-C-II-3,extra_na_pasta,Y-C-VI-4-SO-C-II-3.laz
Y-C-VI-4-SO-C-II-4,extra_na_pasta,Y-C-VI-4-SO-C-II-4.laz
Y-C-VI-4-SO-C-II-5,extra_na_pasta,Y-C-VI-4-SO-C-II-5.laz
Y-C-VI-4-SO-C-II-6,extra_na_pasta,Y-C-VI-4-SO-C-II-6.laz
Y-C-VI-4-SO-C-III-1,extra_na_pasta,Y-C-VI-4-SO-C-III-1.laz
Y-C-VI-4-SO-C-III-2,extra_na_pasta,Y-C-VI-4-SO-C-III-2.laz
Y-C-VI-4-SO-C-III-3,extra_na_pasta,Y-C-VI-4-SO-C-III-3.laz
Y-C-VI-4-SO-C-III-4,extra_na_pasta,Y-C-VI-4-SO-C-III-4.laz
Y-C-VI-4-SO-C-III-5,extra_na_pasta,Y-C-VI-4-SO-C-III-5.laz
Y-C-VI-4-SO-C-III-6,extra_na_pasta,Y-C-VI-4-SO-C-III-6.laz
Y-C-VI-4-SO-C-IV-1,extra_na_pasta,Y-C-VI-4-SO-C-IV-1.laz
Y-C-VI-4-SO-C-IV-2,extra_na_pasta,Y-C-VI-4-SO-C-IV-2.laz
Y-C-VI-4-SO-C-IV-3,extra_na_pasta,Y-C-VI-4-SO-C-IV-3.laz
Y-C-VI-4-SO-C-IV-4,extra_na_pasta,Y-C-VI-4-SO-C-IV-4.laz
Y-C-VI-4-SO-C-IV-5,extra_na_pasta,Y-C-VI-4-SO-C-IV-5.laz
Y-C-VI-4-SO-C-IV-6,extra_na_pasta,Y-C-VI-4-SO-C-IV-6.laz
Y-C-VI-4-SO-D-I-1,extra_na_pasta,Y-C-VI-4-SO-D-I-1.laz
Y-C-VI-4-SO-D-I-2,extra_na_pasta,Y-C-VI-4-SO-D-I-2.laz
Y-C-VI-4-SO-D-I-3,extra_na_pasta,Y-C-VI-4-SO-D-I-3.laz
Y-C-VI-4-SO-D-I-4,extra_na_pasta,Y-C-VI-4-SO-D-I-4.laz
Y-C-VI-4-SO-D-I-5,extra_na_pasta,Y-C-VI-4-SO-D-I-5.laz
Y-C-VI-4-SO-D-I-6,extra_na_pasta,Y-C-VI-4-SO-D-I-6.laz
Y-C-VI-4-SO-D-II-1,extra_na_pasta,Y-C-VI-4-SO-D-II-1.laz
Y-C-VI-4-SO-D-II-2,extra_na_pasta,Y-C-VI-4-SO-D-II-2.laz
Y-C-VI-4-SO-D-II-3,extra_na_pasta,Y-C-VI-4-SO-D-II-3.laz
Y-C-VI-4-SO-D-II-4,extra_na_pasta,Y-C-VI-4-SO-D-II-4.laz
Y-C-VI-4-SO-D-II-5,extra_na_pasta,Y-C-VI-4-SO-D-II-5.laz
Y-C-VI-4-SO-D-II-6,extra_na_pasta,Y-C-VI-4-SO-D-II-6.laz
Y-C-VI-4-SO-D-III-1,extra_na_pasta,Y-C-VI-4-SO-D-III-1.laz
Y-C-VI-4-SO-D-III-2,extra_na_pasta,Y-C-VI-4-SO-D-III-2.laz
Y-C-VI-4-SO-D-III-3,extra_na_pasta,Y-C-VI-4-SO-D-III-3.laz
Y-C-VI-4-SO-D-III-4,extra_na_pasta,Y-C-VI-4-SO-D-III-4.laz
Y-C-VI-4-SO-D-III-5,extra_na_pasta,Y-C-VI-4-SO-D-III-5.laz
Y-C-VI-4-SO-D-III-6,extra_na_pasta,Y-C-VI-4-SO-D-III-6.laz
Y-C-VI-4-SO-D-IV-1,extra_na_pasta,Y-C-VI-4-SO-D-IV-1.laz
Y-C-VI-4-SO-D-IV-2,extra_na_pasta,Y-C-VI-4-SO-D-IV-2.laz
Y-C-VI-4-SO-D-IV-3,extra_na_pasta,Y-C-VI-4-SO-D-IV-3.laz
Y-C-VI-4-SO-D-IV-4,extra_na_pasta,Y-C-VI-4-SO-D-IV-4.laz
Y-C-VI-4-SO-D-IV-5,extra_na_pasta,Y-C-VI-4-SO-D-IV-5.laz
Y-C-VI-4-SO-D-IV-6,extra_na_pasta,Y-C-VI-4-SO-D-IV-6.laz
Y-C-VI-4-SO-E-I-1,extra_na_pasta,Y-C-VI-4-SO-E-I-1.laz
Y-C-VI-4-SO-E-I-2,extra_na_pasta,Y-C-VI-4-SO-E-I-2.laz
Y-C-VI-4-SO-E-I-3,extra_na_pasta,Y-C-VI-4-SO-E-I-3.laz
Y-C-VI-4-SO-E-I-4,extra_na_pasta,Y-C-VI-4-SO-E-I-4.laz
Y-C-VI-4-SO-E-I-5,extra_na_pasta,Y-C-VI-4-SO-E-I-5.laz
Y-C-VI-4-SO-E-I-6,extra_na_pasta,Y-C-VI-4-SO-E-I-6.laz
Y-C-VI-4-SO-E-II-1,extra_na_pasta,Y-C-VI-4-SO-E-II-1.laz
Y-C-VI-4-SO-E-II-2,extra_na_pasta,Y-C-VI-4-SO-E-II-2.laz
Y-C-VI-4-SO-E-II-3,extra_na_pasta,Y-C-VI-4-SO-E-II-3.laz
Y-C-VI-4-SO-E-II-4,extra_na_pasta,Y-C-VI-4-SO-E-II-4.laz
Y-C-VI-4-SO-E-II-5,extra_na_pasta,Y-C-VI-4-SO-E-II-5.laz
Y-C-VI-4-SO-E-II-6,extra_na_pasta,Y-C-VI-4-SO-E-II-6.laz
Y-C-VI-4-SO-E-III-1,extra_na_pasta,Y-C-VI-4-SO-E-III-1.laz
Y-C-VI-4-SO-E-III-2,extra_na_pasta,Y-C-VI-4-SO-E-III-2.laz
Y-C-VI-4-SO-E-III-3,extra_na_pasta,Y-C-VI-4-SO-E-III-3.laz
Y-C-VI-4-SO-E-III-4,extra_na_pasta,Y-C-VI-4-SO-E-III-4.laz
Y-C-VI-4-SO-E-III-5,extra_na_pasta,Y-C-VI-4-SO-E-III-5.laz
Y-C-VI-4-SO-E-III-6,extra_na_pasta,Y-C-VI-4-SO-E-III-6.laz
Y-C-VI-4-SO-E-IV-1,extra_na_pasta,Y-C-VI-4-SO-E-IV-1.laz
Y-C-VI-4-SO-E-IV-2,extra_na_pasta,Y-C-VI-4-SO-E-IV-2.laz
Y-C-VI-4-SO-E-IV-3,extra_na_pasta,Y-C-VI-4-SO-E-IV-3.laz
Y-C-VI-4-SO-E-IV-4,extra_na_pasta,Y-C-VI-4-SO-E-IV-4.laz
Y-C-VI-4-SO-E-IV-5,extra_na_pasta,Y-C-VI-4-SO-E-IV-5.laz
Y-C-VI-4-SO-E-IV-6,extra_na_pasta,Y-C-VI-4-SO-E-IV-6.laz
Y-C-VI-4-SO-F-I-1,extra_na_pasta,Y-C-VI-4-SO-F-I-1.laz
Y-C-VI-4-SO-F-I-2,extra_na_pasta,Y-C-VI-4-SO-F-I-2.laz
Y-C-VI-4-SO-F-I-3,extra_na_pasta,Y-C-VI-4-SO-F-I-3.laz
Y-C-VI-4-SO-F-I-4,extra_na_pasta,Y-C-VI-4-SO-F-I-4.laz
Y-C-VI-4-SO-F-I-5,extra_na_pasta,Y-C-VI-4-SO-F-I-5.laz
Y-C-VI-4-SO-F-I-6,extra_na_pasta,Y-C-VI-4-SO-F-I-6.laz
Y-C-VI-4-SO-F-II-1,extra_na_pasta,Y-C-VI-4-SO-F-II-1.laz
Y-C-VI-4-SO-F-II-2,extra_na_pasta,Y-C-VI-4-SO-F-II-2.laz
Y-C-VI-4-SO-F-II-3,extra_na_pasta,Y-C-VI-4-SO-F-II-3.laz
Y-C-VI-4-SO-F-II-4,extra_na_pasta,Y-C-VI-4-SO-F-II-4.laz
Y-C-VI-4-SO-F-II-5,extra_na_pasta,Y-C-VI-4-SO-F-II-5.laz
Y-C-VI-4-SO-F-II-6,extra_na_pasta,Y-C-VI-4-SO-F-II-6.laz
Y-C-VI-4-SO-F-III-1,extra_na_pasta,Y-C-VI-4-SO-F-III-1.laz
Y-C-VI-4-SO-F-III-2,extra_na_pasta,Y-C-VI-4-SO-F-III-2.laz
Y-C-VI-4-SO-F-III-3,extra_na_pasta,Y-C-VI-4-SO-F-III-3.laz
Y-C-VI-4-SO-F-III-5,extra_na_pasta,Y-C-VI-4-SO-F-III-5.laz
Y-C-VI-4-SO-F-III-6,extra_na_pasta,Y-C-VI-4-SO-F-III-6.laz
Y-C-VI-4-SO-F-IV-1,extra_na_pasta,Y-C-VI-4-SO-F-IV-1.laz
Y-C-VI-4-SO-F-IV-2,extra_na_pasta,Y-C-VI-4-SO-F-IV-2.laz
Y-C-VI-4-SO-F-IV-3,extra_na_pasta,Y-C-VI-4-SO-F-IV-3.laz
Y-C-VI-4-SO-F-IV-4,extra_na_pasta,Y-C-VI-4-SO-F-IV-4.laz
Y-C-VI-4-SO-F-IV-5,extra_na_pasta,Y-C-VI-4-SO-F-IV-5.laz
Y-C-VI-4-SO-F-IV-6,extra_na_pasta,Y-C-VI-4-SO-F-IV-6.laz
Y-D-I-3-SE-E-III-1,extra_na_pasta,Y-D-I-3-SE-E-III-1.laz
Y-D-I-3-SE-E-III-4,extra_na_pasta,Y-D-I-3-SE-E-III-4.laz
Y-D-I-3-SO-E-I-4,extra_na_pasta,Y-D-I-3-SO-E-I-4.laz
Y-D-I-3-SO-E-I-5,extra_na_pasta,Y-D-I-3-SO-E-I-5.laz
Y-D-I-3-SO-E-I-6,extra_na_pasta,Y-D-I-3-SO-E-I-6.laz
Y-D-I-3-SO-E-II-6,extra_na_pasta,Y-D-I-3-SO-E-II-6.laz
Y-D-I-3-SO-E-III-1,extra_na_pasta,Y-D-I-3-SO-E-III-1.laz
Y-D-I-3-SO-E-III-2,extra_na_pasta,Y-D-I-3-SO-E-III-2.laz
Y-D-I-3-SO-E-III-3,extra_na_pasta,Y-D-I-3-SO-E-III-3.laz
Y-D-I-3-SO-E-III-4,extra_na_pasta,Y-D-I-3-SO-E-III-4.laz
Y-D-I-3-SO-E-III-5,extra_na_pasta,Y-D-I-3-SO-E-III-5.laz
Y-D-I-3-SO-E-III-6,extra_na_pasta,Y-D-I-3-SO-E-III-6.laz
Y-D-I-3-SO-E-IV-1,extra_na_pasta,Y-D-I-3-SO-E-IV-1.laz
Y-D-I-3-SO-E-IV-2,extra_na_pasta,Y-D-I-3-SO-E-IV-2.laz
Y-D-I-3-SO-E-IV-3,presente_e_ok,Y-D-I-3-SO-E-IV-3.laz
Y-D-I-3-SO-E-IV-4,extra_na_pasta,Y-D-I-3-SO-E-IV-4.laz
Y-D-I-3-SO-E-IV-5,extra_na_pasta,Y-D-I-3-SO-E-IV-5.laz
Y-D-I-3-SO-E-IV-6,extra_na_pasta,Y-D-I-3-SO-E-IV-6.laz
Y-D-I-3-SO-F-I-4,extra_na_pasta,Y-D-I-3-SO-F-I-4.laz
Y-D-I-3-SO-F-I-5,extra_na_pasta,Y-D-I-3-SO-F-I-5.laz
Y-D-I-3-SO-F-I-6,extra_na_pasta,Y-D-I-3-SO-F-I-6.laz
Y-D-I-3-SO-F-II-4,extra_na_pasta,Y-D-I-3-SO-F-II-4.laz
Y-D-I-3-SO-F-II-5,extra_na_pasta,Y-D-I-3-SO-F-II-5.laz
Y-D-I-3-SO-F-II-6,presente_e_ok,Y-D-I-3-SO-F-II-6.laz
Y-D-I-3-SO-F-III-1,presente_e_ok,Y-D-I-3-SO-F-III-1.laz
Y-D-I-3-SO-F-III-2,extra_na_pasta,Y-D-I-3-SO-F-III-2.laz
Y-D-I-3-SO-F-III-3,extra_na_pasta,Y-D-I-3-SO-F-III-3.laz
Y-D-I-3-SO-F-III-4,extra_na_pasta,Y-D-I-3-SO-F-III-4.laz
Y-D-I-3-SO-F-III-5,extra_na_pasta,Y-D-I-3-SO-F-III-5.laz
Y-D-I-3-SO-F-III-6,extra_na_pasta,Y-D-I-3-SO-F-III-6.laz
Y-D-I-3-SO-F-IV-1,extra_na_pasta,Y-D-I-3-SO-F-IV-1.laz
Y-D-I-3-SO-F-IV-2,extra_na_pasta,Y-D-I-3-SO-F-IV-2.laz
Y-D-I-3-SO-F-IV-3,extra_na_pasta,Y-D-I-3-SO-F-IV-3.laz
Y-D-I-3-SO-F-IV-4,extra_na_pasta,Y-D-I-3-SO-F-IV-4.laz
Y-D-I-3-SO-F-IV-5,extra_na_pasta,Y-D-I-3-SO-F-IV-5.laz
Y-D-I-3-SO-F-IV-6,extra_na_pasta,Y-D-I-3-SO-F-IV-6.laz
Y-D-IV-1-NE-A-I-1,extra_na_pasta,Y-D-IV-1-NE-A-I-1.laz
Y-D-IV-1-NE-A-I-4,extra_na_pasta,Y-D-IV-1-NE-A-I-4.laz
Y-D-IV-1-NO-A-I-1,extra_na_pasta,Y-D-IV-1-NO-A-I-1.laz
Y-D-IV-1-NO-A-I-2,extra_na_pasta,Y-D-IV-1-NO-A-I-2.laz
Y-D-IV-1-NO-A-I-3,extra_na_pasta,Y-D-IV-1-NO-A-I-3.laz
Y-D-IV-1-NO-A-I-4,extra_na_pasta,Y-D-IV-1-NO-A-I-4.laz
Y-D-IV-1-NO-A-I-5,extra_na_pasta,Y-D-IV-1-NO-A-I-5.laz
Y-D-IV-1-NO-A-I-6,extra_na_pasta,Y-D-IV-1-NO-A-I-6.laz
Y-D-IV-1-NO-A-II-1,extra_na_pasta,Y-D-IV-1-NO-A-II-1.laz
Y-D-IV-1-NO-A-II-2,extra_na_pasta,Y-D-IV-1-NO-A-II-2.laz
Y-D-IV-1-NO-A-II-3,extra_na_pasta,Y-D-IV-1-NO-A-II-3.laz
Y-D-IV-1-NO-A-II-4,extra_na_pasta,Y-D-IV-1-NO-A-II-4.laz
Y-D-IV-1-NO-A-II-5,extra_na_pasta,Y-D-IV-1-NO-A-II-5.laz
Y-D-IV-1-NO-A-II-6,extra_na_pasta,Y-D-IV-1-NO-A-II-6.laz
Y-D-IV-1-NO-A-III-1,extra_na_pasta,Y-D-IV-1-NO-A-III-1.laz
Y-D-IV-1-NO-A-III-2,extra_na_pasta,Y-D-IV-1-NO-A-III-2.laz
Y-D-IV-1-NO-A-III-3,extra_na_pasta,Y-D-IV-1-NO-A-III-3.laz
Y-D-IV-1-NO-A-III-4,extra_na_pasta,Y-D-IV-1-NO-A-III-4.laz
Y-D-IV-1-NO-A-III-5,extra_na_pasta,Y-D-IV-1-NO-A-III-5.laz
Y-D-IV-1-NO-A-III-6,extra_na_pasta,Y-D-IV-1-NO-A-III-6.laz
Y-D-IV-1-NO-A-IV-1,extra_na_pasta,Y-D-IV-1-NO-A-IV-1.laz
Y-D-IV-1-NO-A-IV-2,extra_na_pasta,Y-D-IV-1-NO-A-IV-2.laz
Y-D-IV-1-NO-A-IV-3,extra_na_pasta,Y-D-IV-1-NO-A-IV-3.laz
Y-D-IV-1-NO-A-IV-4,extra_na_pasta,Y-D-IV-1-NO-A-IV-4.laz
Y-D-IV-1-NO-A-IV-5,extra_na_pasta,Y-D-IV-1-NO-A-IV-5.laz
Y-D-IV-1-NO-A-IV-6,extra_na_pasta,Y-D-IV-1-NO-A-IV-6.laz
Y-D-IV-1-NO-B-I-1,extra_na_pasta,Y-D-IV-1-NO-B-I-1.laz
Y-D-IV-1-NO-B-I-2,extra_na_pasta,Y-D-IV-1-NO-B-I-2.laz
Y-D-IV-1-NO-B-I-3,extra_na_pasta,Y-D-IV-1-NO-B-I-3.laz
Y-D-IV-1-NO-B-I-4,extra_na_pasta,Y-D-IV-1-NO-B-I-4.laz
Y-D-IV-1-NO-B-I-5,extra_na_pasta,Y-D-IV-1-NO-B-I-5.laz
Y-D-IV-1-NO-B-I-6,extra_na_pasta,Y-D-IV-1-NO-B-I-6.laz
Y-D-IV-1-NO-B-II-1,extra_na_pasta,Y-D-IV-1-NO-B-II-1.laz
Y-D-IV-1-NO-B-II-2,extra_na_pasta,Y-D-IV-1-NO-B-II-2.laz
Y-D-IV-1-NO-B-II-3,extra_na_pasta,Y-D-IV-1-NO-B-II-3.laz
Y-D-IV-1-NO-B-II-4,extra_na_pasta,Y-D-IV-1-NO-B-II-4.laz
Y-D-IV-1-NO-B-II-5,extra_na_pasta,Y-D-IV-1-NO-B-II-5.laz
Y-D-IV-1-NO-B-II-6,extra_na_pasta,Y-D-IV-1-NO-B-II-6.laz
Y-D-IV-1-NO-B-III-1,extra_na_pasta,Y-D-IV-1-NO-B-III-1.laz
Y-D-IV-1-NO-B-III-2,extra_na_pasta,Y-D-IV-1-NO-B-III-2.laz
Y-D-IV-1-NO-B-III-3,extra_na_pasta,Y-D-IV-1-NO-B-III-3.laz
Y-D-IV-1-NO-B-III-4,extra_na_pasta,Y-D-IV-1-NO-B-III-4.laz
Y-D-IV-1-NO-B-III-5,extra_na_pasta,Y-D-IV-1-NO-B-III-5.laz
Y-D-IV-1-NO-B-III-6,extra_na_pasta,Y-D-IV-1-NO-B-III-6.laz
Y-D-IV-1-NO-B-IV-1,extra_na_pasta,Y-D-IV-1-NO-B-IV-1.laz
Y-D-IV-1-NO-B-IV-2,extra_na_pasta,Y-D-IV-1-NO-B-IV-2.laz
Y-D-IV-1-NO-B-IV-3,extra_na_pasta,Y-D-IV-1-NO-B-IV-3.laz
Y-D-IV-1-NO-B-IV-4,extra_na_pasta,Y-D-IV-1-NO-B-IV-4.laz
Y-D-IV-1-NO-B-IV-5,extra_na_pasta,Y-D-IV-1-NO-B-IV-5.laz
Y-D-IV-1-NO-C-I-1,extra_na_pasta,Y-D-IV-1-NO-C-I-1.laz
Y-D-IV-1-NO-C-I-2,extra_na_pasta,Y-D-IV-1-NO-C-I-2.laz
Y-D-IV-1-NO-C-I-3,extra_na_pasta,Y-D-IV-1-NO-C-I-3.laz
Y-D-IV-1-NO-C-I-4,extra_na_pasta,Y-D-IV-1-NO-C-I-4.laz
Y-D-IV-1-NO-C-I-5,extra_na_pasta,Y-D-IV-1-NO-C-I-5.laz
Y-D-IV-1-NO-C-I-6,extra_na_pasta,Y-D-IV-1-NO-C-I-6.laz
Y-D-IV-1-NO-C-II-1,extra_na_pasta,Y-D-IV-1-NO-C-II-1.laz
Y-D-IV-1-NO-C-II-2,extra_na_pasta,Y-D-IV-1-NO-C-II-2.laz
Y-D-IV-1-NO-C-II-3,extra_na_pasta,Y-D-IV-1-NO-C-II-3.laz
Y-D-IV-1-NO-C-II-4,extra_na_pasta,Y-D-IV-1-NO-C-II-4.laz
Y-D-IV-1-NO-C-II-5,extra_na_pasta,Y-D-IV-1-NO-C-II-5.laz
Y-D-IV-1-NO-C-II-6,extra_na_pasta,Y-D-IV-1-NO-C-II-6.laz
Y-D-IV-1-NO-C-III-1,extra_na_pasta,Y-D-IV-1-NO-C-III-1.laz
Y-D-IV-1-NO-C-III-2,extra_na_pasta,Y-D-IV-1-NO-C-III-2.laz
Y-D-IV-1-NO-C-III-3,extra_na_pasta,Y-D-IV-1-NO-C-III-3.laz
Y-D-IV-1-NO-C-III-4,extra_na_pasta,Y-D-IV-1-NO-C-III-4.laz
Y-D-IV-1-NO-C-III-5,extra_na_pasta,Y-D-IV-1-NO-C-III-5.laz
Y-D-IV-1-NO-C-III-6,extra_na_pasta,Y-D-IV-1-NO-C-III-6.laz
Y-D-IV-1-NO-C-IV-1,extra_na_pasta,Y-D-IV-1-NO-C-IV-1.laz
Y-D-IV-1-NO-C-IV-2,extra_na_pasta,Y-D-IV-1-NO-C-IV-2.laz
Y-D-IV-1-NO-C-IV-3,extra_na_pasta,Y-D-IV-1-NO-C-IV-3.laz
Y-D-IV-1-NO-C-IV-4,extra_na_pasta,Y-D-IV-1-NO-C-IV-4.laz
Y-D-IV-1-NO-C-IV-5,extra_na_pasta,Y-D-IV-1-NO-C-IV-5.laz
Y-D-IV-1-NO-C-IV-6,extra_na_pasta,Y-D-IV-1-NO-C-IV-6.laz
Y-D-IV-1-NO-D-I-1,extra_na_pasta,Y-D-IV-1-NO-D-I-1.laz
Y-D-IV-1-NO-D-I-2,extra_na_pasta,Y-D-IV-1-NO-D-I-2.laz
Y-D-IV-1-NO-D-I-3,extra_na_pasta,Y-D-IV-1-NO-D-I-3.laz
Y-D-IV-1-NO-D-I-4,extra_na_pasta,Y-D-IV-1-NO-D-I-4.laz
Y-D-IV-1-NO-D-I-5,extra_na_pasta,Y-D-IV-1-NO-D-I-5.laz
Y-D-IV-1-NO-D-I-6,extra_na_pasta,Y-D-IV-1-NO-D-I-6.laz
Y-D-IV-1-NO-D-II-1,extra_na_pasta,Y-D-IV-1-NO-D-II-1.laz
Y-D-IV-1-NO-D-II-2,extra_na_pasta,Y-D-IV-1-NO-D-II-2.laz
Y-D-IV-1-NO-D-II-4,extra_na_pasta,Y-D-IV-1-NO-D-II-4.laz
Y-D-IV-1-NO-D-II-5,extra_na_pasta,Y-D-IV-1-NO-D-II-5.laz
Y-D-IV-1-NO-D-II-6,extra_na_pasta,Y-D-IV-1-NO-D-II-6.laz
Y-D-IV-1-NO-D-III-1,extra_na_pasta,Y-D-IV-1-NO-D-III-1.laz
Y-D-IV-1-NO-D-III-2,extra_na_pasta,Y-D-IV-1-NO-D-III-2.laz
Y-D-IV-1-NO-D-III-3,extra_na_pasta,Y-D-IV-1-NO-D-III-3.laz
Y-D-IV-1-NO-D-III-4,extra_na_pasta,Y-D-IV-1-NO-D-III-4.laz
Y-D-IV-1-NO-D-III-5,extra_na_pasta,Y-D-IV-1-NO-D-III-5.laz
Y-D-IV-1-NO-D-III-6,extra_na_pasta,Y-D-IV-1-NO-D-III-6.laz
Y-D-IV-1-NO-D-IV-1,extra_na_pasta,Y-D-IV-1-NO-D-IV-1.laz
Y-D-IV-1-NO-D-IV-2,extra_na_pasta,Y-D-IV-1-NO-D-IV-2.laz
Y-D-IV-1-NO-D-IV-3,extra_na_pasta,Y-D-IV-1-NO-D-IV-3.laz
Y-D-IV-1-NO-D-IV-4,extra_na_pasta,Y-D-IV-1-NO-D-IV-4.laz
Y-D-IV-1-NO-D-IV-5,extra_na_pasta,Y-D-IV-1-NO-D-IV-5.laz
Y-D-IV-1-NO-D-IV-6,extra_na_pasta,Y-D-IV-1-NO-D-IV-6.laz
Y-D-IV-1-NO-E-I-1,extra_na_pasta,Y-D-IV-1-NO-E-I-1.laz
Y-D-IV-1-NO-E-I-2,extra_na_pasta,Y-D-IV-1-NO-E-I-2.laz
Y-D-IV-1-NO-E-I-3,extra_na_pasta,Y-D-IV-1-NO-E-I-3.laz
Y-D-IV-1-NO-E-I-4,extra_na_pasta,Y-D-IV-1-NO-E-I-4.laz
Y-D-IV-1-NO-E-I-5,extra_na_pasta,Y-D-IV-1-NO-E-I-5.laz
Y-D-IV-1-NO-E-I-6,extra_na_pasta,Y-D-IV-1-NO-E-I-6.laz
Y-D-IV-1-NO-E-II-1,extra_na_pasta,Y-D-IV-1-NO-E-II-1.laz
Y-D-IV-1-NO-E-II-2,extra_na_pasta,Y-D-IV-1-NO-E-II-2.laz
Y-D-IV-1-NO-E-II-3,extra_na_pasta,Y-D-IV-1-NO-E-II-3.laz
Y-D-IV-1-NO-E-II-4,extra_na_pasta,Y-D-IV-1-NO-E-II-4.laz
Y-D-IV-1-NO-E-II-5,extra_na_pasta,Y-D-IV-1-NO-E-II-5.laz
Y-D-IV-1-NO-E-II-6,extra_na_pasta,Y-D-IV-1-NO-E-II-6.laz
Y-D-IV-1-NO-E-III-1,extra_na_pasta,Y-D-IV-1-NO-E-III-1.laz
Y-D-IV-1-NO-E-III-2,extra_na_pasta,Y-D-IV-1-NO-E-III-2.laz
Y-D-IV-1-NO-E-III-3,extra_na_pasta,Y-D-IV-1-NO-E-III-3.laz
Y-D-IV-1-NO-E-III-4,extra_na_pasta,Y-D-IV-1-NO-E-III-4.laz
Y-D-IV-1-NO-E-III-5,extra_na_pasta,Y-D-IV-1-NO-E-III-5.laz
Y-D-IV-1-NO-E-III-6,extra_na_pasta,Y-D-IV-1-NO-E-III-6.laz
Y-D-IV-1-NO-E-IV-1,extra_na_pasta,Y-D-IV-1-NO-E-IV-1.laz
Y-D-IV-1-NO-E-IV-2,extra_na_pasta,Y-D-IV-1-NO-E-IV-2.laz
Y-D-IV-1-NO-E-IV-3,extra_na_pasta,Y-D-IV-1-NO-E-IV-3.laz
Y-D-IV-1-NO-E-IV-4,extra_na_pasta,Y-D-IV-1-NO-E-IV-4.laz
Y-D-IV-1-NO-E-IV-5,extra_na_pasta,Y-D-IV-1-NO-E-IV-5.laz
Y-D-IV-1-NO-E-IV-6,extra_na_pasta,Y-D-IV-1-NO-E-IV-6.laz
Y-D-IV-1-NO-F-I-1,extra_na_pasta,Y-D-IV-1-NO-F-I-1.laz
Y-D-IV-1-NO-F-I-2,extra_na_pasta,Y-D-IV-1-NO-F-I-2.laz
Y-D-IV-1-NO-F-I-3,extra_na_pasta,Y-D-IV-1-NO-F-I-3.laz
Y-D-IV-1-NO-F-I-4,extra_na_pasta,Y-D-IV-1-NO-F-I-4.laz
Y-D-IV-1-NO-F-I-5,extra_na_pasta,Y-D-IV-1-NO-F-I-5.laz
Y-D-IV-1-NO-F-I-6,extra_na_pasta,Y-D-IV-1-NO-F-I-6.laz
Y-D-IV-1-NO-F-II-1,extra_na_pasta,Y-D-IV-1-NO-F-II-1.laz
Y-D-IV-1-NO-F-II-2,extra_na_pasta,Y-D-IV-1-NO-F-II-2.laz
Y-D-IV-1-NO-F-II-3,extra_na_pasta,Y-D-IV-1-NO-F-II-3.laz
Y-D-IV-1-NO-F-II-4,extra_na_pasta,Y-D-IV-1-NO-F-II-4.laz
Y-D-IV-1-NO-F-II-5,extra_na_pasta,Y-D-IV-1-NO-F-II-5.laz
Y-D-IV-1-NO-F-II-6,extra_na_pasta,Y-D-IV-1-NO-F-II-6.laz
Y-D-IV-1-NO-F-III-1,extra_na_pasta,Y-D-IV-1-NO-F-III-1.laz
